iteration,action,box,lower_bound,upper_bound,notes
276,split,"BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(2.6875, 3.8125, 2.6875)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(2.40625, 3.8125, 2.6875))) and BoxN(min=Point(coords=(2.40625, 3.25, 2.125)), max=Point(coords=(2.6875, 3.8125, 2.6875)))"
277,split,"BoxN(min=Point(coords=(2.40625, 3.25, 2.125)), max=Point(coords=(2.6875, 3.8125, 2.6875)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.40625, 3.25, 2.125)), max=Point(coords=(2.6875, 3.53125, 2.6875))) and BoxN(min=Point(coords=(2.40625, 3.53125, 2.125)), max=Point(coords=(2.6875, 3.8125, 2.6875)))"
278,prune,"BoxN(min=Point(coords=(2.40625, 3.53125, 2.125)), max=Point(coords=(2.6875, 3.8125, 2.6875)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
279,split,"BoxN(min=Point(coords=(2.40625, 3.25, 2.125)), max=Point(coords=(2.6875, 3.53125, 2.6875)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.40625, 3.25, 2.125)), max=Point(coords=(2.6875, 3.53125, 2.40625))) and BoxN(min=Point(coords=(2.40625, 3.25, 2.40625)), max=Point(coords=(2.6875, 3.53125, 2.6875)))"
280,split,"BoxN(min=Point(coords=(2.40625, 3.25, 2.40625)), max=Point(coords=(2.6875, 3.53125, 2.6875)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.40625, 3.25, 2.40625)), max=Point(coords=(2.546875, 3.53125, 2.6875))) and BoxN(min=Point(coords=(2.546875, 3.25, 2.40625)), max=Point(coords=(2.6875, 3.53125, 2.6875)))"
281,split,"BoxN(min=Point(coords=(2.546875, 3.25, 2.40625)), max=Point(coords=(2.6875, 3.53125, 2.6875)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 3.25, 2.40625)), max=Point(coords=(2.6875, 3.390625, 2.6875))) and BoxN(min=Point(coords=(2.546875, 3.390625, 2.40625)), max=Point(coords=(2.6875, 3.53125, 2.6875)))"
282,prune,"BoxN(min=Point(coords=(2.546875, 3.390625, 2.40625)), max=Point(coords=(2.6875, 3.53125, 2.6875)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
283,split,"BoxN(min=Point(coords=(2.546875, 3.25, 2.40625)), max=Point(coords=(2.6875, 3.390625, 2.6875)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 3.25, 2.40625)), max=Point(coords=(2.6875, 3.390625, 2.546875))) and BoxN(min=Point(coords=(2.546875, 3.25, 2.546875)), max=Point(coords=(2.6875, 3.390625, 2.6875)))"
284,split,"BoxN(min=Point(coords=(2.546875, 3.25, 2.546875)), max=Point(coords=(2.6875, 3.390625, 2.6875)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 3.25, 2.546875)), max=Point(coords=(2.6171875, 3.390625, 2.6875))) and BoxN(min=Point(coords=(2.6171875, 3.25, 2.546875)), max=Point(coords=(2.6875, 3.390625, 2.6875)))"
285,split,"BoxN(min=Point(coords=(2.6171875, 3.25, 2.546875)), max=Point(coords=(2.6875, 3.390625, 2.6875)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6171875, 3.25, 2.546875)), max=Point(coords=(2.6875, 3.3203125, 2.6875))) and BoxN(min=Point(coords=(2.6171875, 3.3203125, 2.546875)), max=Point(coords=(2.6875, 3.390625, 2.6875)))"
286,prune,"BoxN(min=Point(coords=(2.6171875, 3.3203125, 2.546875)), max=Point(coords=(2.6875, 3.390625, 2.6875)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
287,split,"BoxN(min=Point(coords=(2.6171875, 3.25, 2.546875)), max=Point(coords=(2.6875, 3.3203125, 2.6875)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6171875, 3.25, 2.546875)), max=Point(coords=(2.6875, 3.3203125, 2.6171875))) and BoxN(min=Point(coords=(2.6171875, 3.25, 2.6171875)), max=Point(coords=(2.6875, 3.3203125, 2.6875)))"
288,prune,"BoxN(min=Point(coords=(2.6171875, 3.25, 2.6171875)), max=Point(coords=(2.6875, 3.3203125, 2.6875)))",0.4309169917600907,0.525302882627382,box is small enough (max side: 0.0703125)
289,prune,"BoxN(min=Point(coords=(2.6171875, 3.25, 2.546875)), max=Point(coords=(2.6875, 3.3203125, 2.6171875)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
290,prune,"BoxN(min=Point(coords=(2.546875, 3.25, 2.546875)), max=Point(coords=(2.6171875, 3.390625, 2.6875)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
291,prune,"BoxN(min=Point(coords=(2.546875, 3.25, 2.40625)), max=Point(coords=(2.6875, 3.390625, 2.546875)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
292,prune,"BoxN(min=Point(coords=(2.40625, 3.25, 2.40625)), max=Point(coords=(2.546875, 3.53125, 2.6875)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
293,prune,"BoxN(min=Point(coords=(2.40625, 3.25, 2.125)), max=Point(coords=(2.6875, 3.53125, 2.40625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
294,prune,"BoxN(min=Point(coords=(2.125, 3.25, 2.125)), max=Point(coords=(2.40625, 3.8125, 2.6875)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
295,prune,"BoxN(min=Point(coords=(2.125, 3.25, 1)), max=Point(coords=(3.25, 4.375, 2.125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
296,prune,"BoxN(min=Point(coords=(1, 3.25, 1)), max=Point(coords=(2.125, 5.5, 3.25)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
297,split,"BoxN(min=Point(coords=(1, 1, 1)), max=Point(coords=(3.25, 3.25, 5.5)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(1, 1, 1)), max=Point(coords=(3.25, 3.25, 3.25))) and BoxN(min=Point(coords=(1, 1, 3.25)), max=Point(coords=(3.25, 3.25, 5.5)))"
298,split,"BoxN(min=Point(coords=(1, 1, 3.25)), max=Point(coords=(3.25, 3.25, 5.5)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(1, 1, 3.25)), max=Point(coords=(2.125, 3.25, 5.5))) and BoxN(min=Point(coords=(2.125, 1, 3.25)), max=Point(coords=(3.25, 3.25, 5.5)))"
299,split,"BoxN(min=Point(coords=(2.125, 1, 3.25)), max=Point(coords=(3.25, 3.25, 5.5)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 1, 3.25)), max=Point(coords=(3.25, 2.125, 5.5))) and BoxN(min=Point(coords=(2.125, 2.125, 3.25)), max=Point(coords=(3.25, 3.25, 5.5)))"
300,split,"BoxN(min=Point(coords=(2.125, 2.125, 3.25)), max=Point(coords=(3.25, 3.25, 5.5)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 2.125, 3.25)), max=Point(coords=(3.25, 3.25, 4.375))) and BoxN(min=Point(coords=(2.125, 2.125, 4.375)), max=Point(coords=(3.25, 3.25, 5.5)))"
301,prune,"BoxN(min=Point(coords=(2.125, 2.125, 4.375)), max=Point(coords=(3.25, 3.25, 5.5)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
302,split,"BoxN(min=Point(coords=(2.125, 2.125, 3.25)), max=Point(coords=(3.25, 3.25, 4.375)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 2.125, 3.25)), max=Point(coords=(2.6875, 3.25, 4.375))) and BoxN(min=Point(coords=(2.6875, 2.125, 3.25)), max=Point(coords=(3.25, 3.25, 4.375)))"
303,split,"BoxN(min=Point(coords=(2.6875, 2.125, 3.25)), max=Point(coords=(3.25, 3.25, 4.375)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.125, 3.25)), max=Point(coords=(3.25, 2.6875, 4.375))) and BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(3.25, 3.25, 4.375)))"
304,split,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(3.25, 3.25, 4.375)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(3.25, 3.25, 3.8125))) and BoxN(min=Point(coords=(2.6875, 2.6875, 3.8125)), max=Point(coords=(3.25, 3.25, 4.375)))"
305,prune,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.8125)), max=Point(coords=(3.25, 3.25, 4.375)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
306,split,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(3.25, 3.25, 3.8125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.96875, 3.25, 3.8125))) and BoxN(min=Point(coords=(2.96875, 2.6875, 3.25)), max=Point(coords=(3.25, 3.25, 3.8125)))"
307,prune,"BoxN(min=Point(coords=(2.96875, 2.6875, 3.25)), max=Point(coords=(3.25, 3.25, 3.8125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
308,split,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.96875, 3.25, 3.8125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.96875, 2.96875, 3.8125))) and BoxN(min=Point(coords=(2.6875, 2.96875, 3.25)), max=Point(coords=(2.96875, 3.25, 3.8125)))"
309,prune,"BoxN(min=Point(coords=(2.6875, 2.96875, 3.25)), max=Point(coords=(2.96875, 3.25, 3.8125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
310,split,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.96875, 2.96875, 3.8125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.96875, 2.96875, 3.53125))) and BoxN(min=Point(coords=(2.6875, 2.6875, 3.53125)), max=Point(coords=(2.96875, 2.96875, 3.8125)))"
311,prune,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.53125)), max=Point(coords=(2.96875, 2.96875, 3.8125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
312,split,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.96875, 2.96875, 3.53125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.828125, 2.96875, 3.53125))) and BoxN(min=Point(coords=(2.828125, 2.6875, 3.25)), max=Point(coords=(2.96875, 2.96875, 3.53125)))"
313,prune,"BoxN(min=Point(coords=(2.828125, 2.6875, 3.25)), max=Point(coords=(2.96875, 2.96875, 3.53125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
314,split,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.828125, 2.96875, 3.53125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.828125, 2.828125, 3.53125))) and BoxN(min=Point(coords=(2.6875, 2.828125, 3.25)), max=Point(coords=(2.828125, 2.96875, 3.53125)))"
315,prune,"BoxN(min=Point(coords=(2.6875, 2.828125, 3.25)), max=Point(coords=(2.828125, 2.96875, 3.53125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
316,split,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.828125, 2.828125, 3.53125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.828125, 2.828125, 3.390625))) and BoxN(min=Point(coords=(2.6875, 2.6875, 3.390625)), max=Point(coords=(2.828125, 2.828125, 3.53125)))"
317,prune,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.390625)), max=Point(coords=(2.828125, 2.828125, 3.53125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
318,split,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.828125, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.7578125, 2.828125, 3.390625))) and BoxN(min=Point(coords=(2.7578125, 2.6875, 3.25)), max=Point(coords=(2.828125, 2.828125, 3.390625)))"
319,prune,"BoxN(min=Point(coords=(2.7578125, 2.6875, 3.25)), max=Point(coords=(2.828125, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
320,split,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.7578125, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.7578125, 2.7578125, 3.390625))) and BoxN(min=Point(coords=(2.6875, 2.7578125, 3.25)), max=Point(coords=(2.7578125, 2.828125, 3.390625)))"
321,prune,"BoxN(min=Point(coords=(2.6875, 2.7578125, 3.25)), max=Point(coords=(2.7578125, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
322,split,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.7578125, 2.7578125, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.7578125, 2.7578125, 3.3203125))) and BoxN(min=Point(coords=(2.6875, 2.6875, 3.3203125)), max=Point(coords=(2.7578125, 2.7578125, 3.390625)))"
323,prune,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.3203125)), max=Point(coords=(2.7578125, 2.7578125, 3.390625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
324,prune,"BoxN(min=Point(coords=(2.6875, 2.6875, 3.25)), max=Point(coords=(2.7578125, 2.7578125, 3.3203125)))",0.4309169917600907,0.525302882627382,box is small enough (max side: 0.0703125)
325,split,"BoxN(min=Point(coords=(2.6875, 2.125, 3.25)), max=Point(coords=(3.25, 2.6875, 4.375)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.125, 3.25)), max=Point(coords=(3.25, 2.6875, 3.8125))) and BoxN(min=Point(coords=(2.6875, 2.125, 3.8125)), max=Point(coords=(3.25, 2.6875, 4.375)))"
326,prune,"BoxN(min=Point(coords=(2.6875, 2.125, 3.8125)), max=Point(coords=(3.25, 2.6875, 4.375)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
327,split,"BoxN(min=Point(coords=(2.6875, 2.125, 3.25)), max=Point(coords=(3.25, 2.6875, 3.8125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.125, 3.25)), max=Point(coords=(2.96875, 2.6875, 3.8125))) and BoxN(min=Point(coords=(2.96875, 2.125, 3.25)), max=Point(coords=(3.25, 2.6875, 3.8125)))"
328,prune,"BoxN(min=Point(coords=(2.96875, 2.125, 3.25)), max=Point(coords=(3.25, 2.6875, 3.8125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
329,split,"BoxN(min=Point(coords=(2.6875, 2.125, 3.25)), max=Point(coords=(2.96875, 2.6875, 3.8125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.125, 3.25)), max=Point(coords=(2.96875, 2.40625, 3.8125))) and BoxN(min=Point(coords=(2.6875, 2.40625, 3.25)), max=Point(coords=(2.96875, 2.6875, 3.8125)))"
330,split,"BoxN(min=Point(coords=(2.6875, 2.40625, 3.25)), max=Point(coords=(2.96875, 2.6875, 3.8125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.40625, 3.25)), max=Point(coords=(2.96875, 2.6875, 3.53125))) and BoxN(min=Point(coords=(2.6875, 2.40625, 3.53125)), max=Point(coords=(2.96875, 2.6875, 3.8125)))"
331,prune,"BoxN(min=Point(coords=(2.6875, 2.40625, 3.53125)), max=Point(coords=(2.96875, 2.6875, 3.8125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
332,split,"BoxN(min=Point(coords=(2.6875, 2.40625, 3.25)), max=Point(coords=(2.96875, 2.6875, 3.53125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.40625, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.53125))) and BoxN(min=Point(coords=(2.828125, 2.40625, 3.25)), max=Point(coords=(2.96875, 2.6875, 3.53125)))"
333,prune,"BoxN(min=Point(coords=(2.828125, 2.40625, 3.25)), max=Point(coords=(2.96875, 2.6875, 3.53125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
334,split,"BoxN(min=Point(coords=(2.6875, 2.40625, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.53125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.40625, 3.25)), max=Point(coords=(2.828125, 2.546875, 3.53125))) and BoxN(min=Point(coords=(2.6875, 2.546875, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.53125)))"
335,split,"BoxN(min=Point(coords=(2.6875, 2.546875, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.53125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.546875, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.390625))) and BoxN(min=Point(coords=(2.6875, 2.546875, 3.390625)), max=Point(coords=(2.828125, 2.6875, 3.53125)))"
336,prune,"BoxN(min=Point(coords=(2.6875, 2.546875, 3.390625)), max=Point(coords=(2.828125, 2.6875, 3.53125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
337,split,"BoxN(min=Point(coords=(2.6875, 2.546875, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.546875, 3.25)), max=Point(coords=(2.7578125, 2.6875, 3.390625))) and BoxN(min=Point(coords=(2.7578125, 2.546875, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.390625)))"
338,split,"BoxN(min=Point(coords=(2.7578125, 2.546875, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.7578125, 2.546875, 3.25)), max=Point(coords=(2.828125, 2.6171875, 3.390625))) and BoxN(min=Point(coords=(2.7578125, 2.6171875, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.390625)))"
339,split,"BoxN(min=Point(coords=(2.7578125, 2.6171875, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.7578125, 2.6171875, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.3203125))) and BoxN(min=Point(coords=(2.7578125, 2.6171875, 3.3203125)), max=Point(coords=(2.828125, 2.6875, 3.390625)))"
340,prune,"BoxN(min=Point(coords=(2.7578125, 2.6171875, 3.3203125)), max=Point(coords=(2.828125, 2.6875, 3.390625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
341,prune,"BoxN(min=Point(coords=(2.7578125, 2.6171875, 3.25)), max=Point(coords=(2.828125, 2.6875, 3.3203125)))",0.4309169917600907,0.525302882627382,box is small enough (max side: 0.0703125)
342,split,"BoxN(min=Point(coords=(2.7578125, 2.546875, 3.25)), max=Point(coords=(2.828125, 2.6171875, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.7578125, 2.546875, 3.25)), max=Point(coords=(2.828125, 2.6171875, 3.3203125))) and BoxN(min=Point(coords=(2.7578125, 2.546875, 3.3203125)), max=Point(coords=(2.828125, 2.6171875, 3.390625)))"
343,prune,"BoxN(min=Point(coords=(2.7578125, 2.546875, 3.3203125)), max=Point(coords=(2.828125, 2.6171875, 3.390625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
344,prune,"BoxN(min=Point(coords=(2.7578125, 2.546875, 3.25)), max=Point(coords=(2.828125, 2.6171875, 3.3203125)))",0.4309169917600907,0.525302882627382,box is small enough (max side: 0.0703125)
345,split,"BoxN(min=Point(coords=(2.6875, 2.546875, 3.25)), max=Point(coords=(2.7578125, 2.6875, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.546875, 3.25)), max=Point(coords=(2.7578125, 2.6171875, 3.390625))) and BoxN(min=Point(coords=(2.6875, 2.6171875, 3.25)), max=Point(coords=(2.7578125, 2.6875, 3.390625)))"
346,split,"BoxN(min=Point(coords=(2.6875, 2.6171875, 3.25)), max=Point(coords=(2.7578125, 2.6875, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6875, 2.6171875, 3.25)), max=Point(coords=(2.7578125, 2.6875, 3.3203125))) and BoxN(min=Point(coords=(2.6875, 2.6171875, 3.3203125)), max=Point(coords=(2.7578125, 2.6875, 3.390625)))"
347,prune,"BoxN(min=Point(coords=(2.6875, 2.6171875, 3.3203125)), max=Point(coords=(2.7578125, 2.6875, 3.390625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
348,prune,"BoxN(min=Point(coords=(2.6875, 2.6171875, 3.25)), max=Point(coords=(2.7578125, 2.6875, 3.3203125)))",0.4309169917600907,0.525302882627382,box is small enough (max side: 0.0703125)
349,prune,"BoxN(min=Point(coords=(2.6875, 2.546875, 3.25)), max=Point(coords=(2.7578125, 2.6171875, 3.390625)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
350,prune,"BoxN(min=Point(coords=(2.6875, 2.40625, 3.25)), max=Point(coords=(2.828125, 2.546875, 3.53125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
351,prune,"BoxN(min=Point(coords=(2.6875, 2.125, 3.25)), max=Point(coords=(2.96875, 2.40625, 3.8125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
352,split,"BoxN(min=Point(coords=(2.125, 2.125, 3.25)), max=Point(coords=(2.6875, 3.25, 4.375)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 2.125, 3.25)), max=Point(coords=(2.6875, 2.6875, 4.375))) and BoxN(min=Point(coords=(2.125, 2.6875, 3.25)), max=Point(coords=(2.6875, 3.25, 4.375)))"
353,split,"BoxN(min=Point(coords=(2.125, 2.6875, 3.25)), max=Point(coords=(2.6875, 3.25, 4.375)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 2.6875, 3.25)), max=Point(coords=(2.6875, 3.25, 3.8125))) and BoxN(min=Point(coords=(2.125, 2.6875, 3.8125)), max=Point(coords=(2.6875, 3.25, 4.375)))"
354,prune,"BoxN(min=Point(coords=(2.125, 2.6875, 3.8125)), max=Point(coords=(2.6875, 3.25, 4.375)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
355,split,"BoxN(min=Point(coords=(2.125, 2.6875, 3.25)), max=Point(coords=(2.6875, 3.25, 3.8125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.125, 2.6875, 3.25)), max=Point(coords=(2.40625, 3.25, 3.8125))) and BoxN(min=Point(coords=(2.40625, 2.6875, 3.25)), max=Point(coords=(2.6875, 3.25, 3.8125)))"
356,split,"BoxN(min=Point(coords=(2.40625, 2.6875, 3.25)), max=Point(coords=(2.6875, 3.25, 3.8125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.40625, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.96875, 3.8125))) and BoxN(min=Point(coords=(2.40625, 2.96875, 3.25)), max=Point(coords=(2.6875, 3.25, 3.8125)))"
357,prune,"BoxN(min=Point(coords=(2.40625, 2.96875, 3.25)), max=Point(coords=(2.6875, 3.25, 3.8125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
358,split,"BoxN(min=Point(coords=(2.40625, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.96875, 3.8125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.40625, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.96875, 3.53125))) and BoxN(min=Point(coords=(2.40625, 2.6875, 3.53125)), max=Point(coords=(2.6875, 2.96875, 3.8125)))"
359,prune,"BoxN(min=Point(coords=(2.40625, 2.6875, 3.53125)), max=Point(coords=(2.6875, 2.96875, 3.8125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
360,split,"BoxN(min=Point(coords=(2.40625, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.96875, 3.53125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.40625, 2.6875, 3.25)), max=Point(coords=(2.546875, 2.96875, 3.53125))) and BoxN(min=Point(coords=(2.546875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.96875, 3.53125)))"
361,split,"BoxN(min=Point(coords=(2.546875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.96875, 3.53125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.828125, 3.53125))) and BoxN(min=Point(coords=(2.546875, 2.828125, 3.25)), max=Point(coords=(2.6875, 2.96875, 3.53125)))"
362,prune,"BoxN(min=Point(coords=(2.546875, 2.828125, 3.25)), max=Point(coords=(2.6875, 2.96875, 3.53125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
363,split,"BoxN(min=Point(coords=(2.546875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.828125, 3.53125)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.828125, 3.390625))) and BoxN(min=Point(coords=(2.546875, 2.6875, 3.390625)), max=Point(coords=(2.6875, 2.828125, 3.53125)))"
364,prune,"BoxN(min=Point(coords=(2.546875, 2.6875, 3.390625)), max=Point(coords=(2.6875, 2.828125, 3.53125)))",0.4309169917600907,0.525302882627382,box cannot improve lower bound (improved_model)
365,split,"BoxN(min=Point(coords=(2.546875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.546875, 2.6875, 3.25)), max=Point(coords=(2.6171875, 2.828125, 3.390625))) and BoxN(min=Point(coords=(2.6171875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.828125, 3.390625)))"
366,split,"BoxN(min=Point(coords=(2.6171875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.828125, 3.390625)))",0.4309169917600907,0.525302882627382,"split into BoxN(min=Point(coords=(2.6171875, 2.6875, 3.25)), max=Point(coords=(2.6875, 2.7578125, 3.390625))) and BoxN(min=Point(coords=(2.6171875, 2.7578125, 3.25)), max=Point(coords=(2.6875, 2.828125, 3.390625)))"
